loved,posted_count,loved_count,artist_index_mod,site_index_mod,valence,instrumentalness,tagsum,loudness,speechiness,tempo,time_signature,acousticness,danceability,duration,energy,liveness,artist,title,sitename,mediaid
False,0.0134529147982,0.000342186307283,0.0,0.0,0.0,0.0,5,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caitlinrose,Faithless Love,Teenage Kicks,1bxj3
True,0.0941704035874,0.0911531678555,0.0,0.478260869565,0.262086,0.027804,3,0.757330024241,0.031657,140.053,4.0,0.000394,0.404524,223.55955,0.709554,0.063579,m83,We Own The Sky,Indie Shuffle,1cjz9
True,0.0,0.0,0.0,0.0,0.571928,1.1e-05,2,0.554830889992,0.031087,101.394,4.0,0.755653,0.749678,205.88957,0.36665,0.239603,howardicebergthetitanics,The Wrestler,ninebullets,1csa5
True,0.0986547085202,0.665131215288,0.5,0.583333333333,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kanyewest,Get Em High (Ratatat Remix),Silence Nogood,1cxw
False,0.0134529147982,0.182306335711,0.0,0.333333333333,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deadmau5,Double Life Of Mau5e (Skrillex Mix),Your Music Radar,1d055
True,0.0179372197309,0.0776499697297,0.5,0.5,0.838008,0.000117,3,0.686598176151,0.173701,92.008,4.0,0.086412,0.793675,195.81342,0.651973,0.088415,hoodieallen,Song For An Actress,The Jackplug,1d7tj
True,0.430493273543,0.449290621463,0.0,0.0,0.605898,0.000676,1,0.500490592174,0.042391,112.095,4.0,0.013374,0.612236,265.82354,0.580485,0.102926,neonindian,Polish Girl,Vocododo,1ddwn
True,0.116591928251,0.0854149667026,1.0,0.833333333333,0.960079,2.4e-05,2,0.717851783447,0.030693,113.959,4.0,0.396381,0.894302,230.70621,0.553193,0.06184,chromeo,When the Night Falls (feat. Solange Knowles) (Mayer Hawthorne Cover),Et Musique Pour Tous,1dfpn
False,0.0179372197309,0.154562922798,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davidguettaafrojack,Lunar (Original Mix),This Bonus Track,1dp5k
False,0.0,0.0669105840857,0.0,0.0,0.0,0.0,4,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yonas,I Need A Dollar,Sunset in the Rearview,1dw12
False,0.0538116591928,0.203179700455,0.333333333333,0.444444444444,0.192565,0.001808,4,0.720189310862,0.031934,124.064,4.0,0.009312,0.487291,332.35955,0.534447,0.107852,florencethemachine,What The Water Gave Me,blahblahblahscience,1dwev
True,0.0134529147982,0.140401674081,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nervoafrojacksteveaokicheyennegilesedit,We're All No One,D SQUARED,1dwf0
True,0.139013452915,0.529809691769,0.0,0.0,0.921881,0.452212,1,0.41489668706,0.100951,75.98,4.0,0.001332,0.749914,184.11057,0.304431,0.068797,zedsdead,Coffee Break,Muros de Absenta,1e2kk
True,0.0179372197309,0.0668316180148,0.333333333333,1.0,0.676091,0.122388,6,0.726740159298,0.029107,84.981,4.0,0.409449,0.589377,269.08145,0.726448,0.143663,thedrums,Days,The Digital Outhouse,1e7j4
True,0.188340807175,0.0697007185912,0.0,0.0,0.728269,0.0,0,0.809881103544,0.043668,87.005,4.0,0.021414,0.538657,241.82667,0.824628,0.09892,classactress,Weekend,Thought on Tracks,1e85t
False,0.0403587443946,0.126161459293,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tpain,5 O'clock (feat. Wiz Khalifa & Lily Allen),One A Day,1e8a9
True,0.0582959641256,0.0450369824432,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drakewakaflocka,Round of Applause,EARMILK,1e9hp
False,0.14798206278,0.145271248454,0.5,0.0,0.279198,0.492509,2,0.779406672054,0.037083,116.958,4.0,0.014501,0.657989,271.26966,0.8653,0.085762,justice,Helix,Stoney Roads,1eahn
False,0.0582959641256,0.57382011529,0.7,0.583333333333,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thewhitepanda,Midnight Life (Kanye West vs. M83),Silence Nogood,1ebcm
False,0.0358744394619,0.0888894738227,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jcole,Nobody's Perfect (feat. Missy Elliott),Avenge the Virgins,1egj6
True,0.0762331838565,0.0893106262009,0.0,0.0,0.345665,0.106507,3,0.765496941014,0.086992,125.947,4.0,0.00539,0.738203,387.49333,0.702456,0.051608,therapture,How Deep Is Your Love (A-Trak Remix),Nashville Nights,1epjs
True,0.0179372197309,0.155220973388,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ericprydz,2Night (Original Mix),One A Day,1erev
True,0.0179372197309,0.0653575846911,0.0,0.0,0.291307,0.000193,1,0.639501327485,0.045618,139.848,4.0,0.840098,0.395659,219.89832,0.301525,0.202162,peterandkerry,Knees,New Music Collaborative,1espa
True,0.00896860986547,0.0516701323998,0.0,0.0,0.038612,0.029434,1,0.845203740044,0.034849,175.007,4.0,0.001127,0.295947,249.80463,0.93587,0.106789,camokrooked,Far Away,AudioCred,1espe
True,0.0313901345291,0.0756231739096,0.0,0.0,0.681446,0.862654,5,0.466091423294,0.094391,125.005,4.0,0.001922,0.702037,249.25995,0.398586,0.438673,voltabureau,Alley Cat,Dancing Astronaut,1etbs
False,0.0179372197309,0.166644731647,0.0,0.545454545455,0.516448,1e-06,3,0.65263188272,0.167725,174.983,4.0,0.619384,0.714983,261.3024,0.570243,0.082325,dveloped,My Dangerously Melodic Anthem,Sunset in the Rearview,1f3cm
False,0.0403587443946,0.101050248743,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jayzkanyewest,Niggas In Paris (feat. T.I.) (Remix),Cougar Microbes,1f4am
False,0.0,0.128161933089,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overnightcelebritythrill,Wiz Khalifa feat. Twista & Kanye West,AudioCred,1f4xt
False,0.0493273542601,0.238056381775,0.0,0.0,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grouplove,Colours (Xaphoon Jones Remix),EARMILK,1f4xw
True,0.0,0.0901529309573,0.0,0.0,0.187485,0.643654,1,0.743218284659,0.06249,126.069,4.0,0.00019,0.43893,213.76245,0.747204,0.116797,madeon,Icarus,blahblahblahscience,1f545
True,0.161434977578,0.107235924298,0.0,0.0,0.250956,0.061021,4,0.778714071338,0.087685,168.026,4.0,0.011547,0.601822,261.27955,0.735826,0.067195,theroots,Make My,AudioCred,1f5yf
True,0.14798206278,0.0690953120476,0.0,0.0,0.972372,0.816644,5,0.469265843241,0.207681,201.873,4.0,0.160662,0.570262,127.60771,0.251957,0.084632,violentfemmes,Blister in the Sun,THE VINYL VILLAIN,1faj
False,0.0538116591928,0.395225184912,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bastille,What Would You Do? (City High Cover),JayeL Audio Music,1fbqe
True,0.0403587443946,0.168671527467,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lips,Everything To Me (Adventure Club Dubstep Remix),EARMILK,1ffe4
True,0.0179372197309,0.12997815272,1.0,0.692307692308,0.31563,1.7e-05,2,0.801916195313,0.393506,162.367,4.0,0.406961,0.530457,302.72,0.752496,0.141643,wale,Ambition (feat. Meek Mill & Rick Ross),EARMILK,1ffz9
True,0.00448430493274,0.0494327603906,0.0,0.0,0.654583,5.3e-05,3,0.8603543807,0.161852,170.446,4.0,0.006551,0.525991,170.34277,0.959082,0.551208,saukrates,Say I,The Music Ninja,1fg3p
False,0.00448430493274,0.0957331999684,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aviciidavidguettaspecialfeaturesmaxcpetesweat,Avicii Ft Guetta - Sunshine Special Features ( Pete Sweat - I Found U In Sunshine ),aerial noise,1fg49
True,0.0313901345291,0.0434839830486,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,youngjeezy,I Do (Featuring Jay-Z & Andre 3000 ) (No Tags),AudioCred,1fz16
False,0.0538116591928,0.17846332026,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,birdy,1901 (Phoenix Cover),The Morning After,1fz31
False,0.0313901345291,0.119028190887,0.0,0.0,0.247251,0.0,4,0.790199699873,0.043918,104.977,4.0,0.123095,0.717851,204.14939,0.657449,0.26418,mikeposner,Looks Like Sex,Pick Up The Headphones,1g53y
True,0.0,0.066305177542,1.0,0.444444444444,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lupefiasco,"Super Cold (Raak Remix) (Feat. Ab-Liva, Asaad & Gilbere Forte)",blahblahblahscience,1g5hj
False,0.0,0.0555394698744,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ariondubstep,I'm Coming Home ( Diddy feat. Skylar Grey),Penned Madness,1g5vx
True,0.0,0.11868600458,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,odjbox,Birmingham,Music For Morons,1g60h
True,0.0,0.0487483877761,0.0,0.0,0.178081,0.158328,3,0.653872792335,0.032093,111.985,4.0,0.060926,0.573872,293.19955,0.502499,0.129105,thehorriblecrowes,sugar,The New LoFi,1g64b
True,0.0179372197309,0.0325076991919,0.0,0.0,0.19855,0.002837,0,0.660654507676,0.040994,141.125,4.0,0.535551,0.647829,228.31955,0.39744,0.108379,charlottegainsbourg,Out Of Touch,Faded Glamour,1g6nk
True,0.0493273542601,0.424837461504,0.0,0.833333333333,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dveloped,Bring Em Home (Edward Sharpe // T.I.),djnodj,1g7c9
False,0.0269058295964,0.20386407307,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mashupgermany,Top of the Pops 2011 (What The Fuck),Silence Nogood,1g7r0
True,0.0358744394619,0.031849648601,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ke$ha,"Sleazy Remix 2.0 - Get Sleazier (feat. Lil Wayne, Wiz Khalifa, T.I. & André 3000)",Minneapolis Fucking Rocks,1gff0
True,0.0269058295964,0.0182148403569,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skiztherapper,Shangri-La,The Jackplug,1gght
False,0.00896860986547,0.131188965808,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gymclassheroesfeatneonhitch,Ass Back Home (Black Cards Remix),the burning ear,1gh6m
False,0.587443946188,0.0527230133453,0.0,0.0,0.674327,0.838403,1,0.65520027704,0.046927,169.419,4.0,0.004296,0.393512,307.73107,0.542867,0.112439,lowerdens,Brains,MUSIC BETWEEN FRIENDS,1hcvp
True,0.0717488789238,0.380116343344,0.0,0.0,0.300323,0.926466,0,0.684520374004,0.220486,119.555,4.0,0.267148,0.656793,196.54621,0.440925,0.103737,klangkarussell,Sonnentanz,The Music Ninja,1jgv0
False,0.0134529147982,0.212155510516,0.0,0.0,0.690639,0.821563,1,0.889847627843,0.040849,129.922,4.0,0.006722,0.582126,177.34671,0.910591,0.54909,swedishhousemafia,Greyhound (Original Mix),EARMILK,1jphx
False,0.192825112108,0.100023689821,0.0,0.0,0.367836,0.000175,0,0.72904882835,0.107201,95.093,4.0,0.075001,0.658029,216.82621,0.591421,0.104006,kindness,House,Genre Confused,1k8g5
False,0.0224215246637,0.286936379669,0.5,0.5,0.384527,1e-06,3,0.800848435877,0.034642,91.944,4.0,0.012262,0.693115,201.22612,0.806776,0.309653,hoodieallen,No Faith In Brooklyn (Feat. Jhameel),This Bonus Track,1kbc4
False,0.00896860986547,0.154194414467,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aviciifeatsalemalfakir,Silhouettes (Original Vocal Mix),EARMILK,1kbcn
False,0.0224215246637,0.0799926298334,0.0,0.0,0.846334,0.002475,1,0.654219092693,0.026522,106.346,4.0,0.770451,0.678455,316.97333,0.423075,0.15103,amadoumariam,Je pense a toi,the steely stylus,1kbzc
False,0.067264573991,0.0508804716907,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activechild,Hanging On (GRVRBBRS Remix),Indiehere,1kqq6
False,0.0582959641256,0.0845726619463,0.0,0.666666666667,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fosterthepeople,Don't Stop (Oliver Remix),All Things Go,1kr1b
False,0.107623318386,0.0556974020163,0.0,0.2,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lanadelrey,Blue Jeans feat. Azealia Banks (Smims&Belle Extended Remix),Cougar Microbes,1kr6z
False,0.0179372197309,0.0634887210129,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joelzimmerman,Closer Rev.2,Your Music Radar,1krb0
False,0.0269058295964,0.0385617646285,0.0,0.0,0.039203,0.601315,0,0.788699064989,0.053037,127.981,4.0,0.014013,0.671639,317.17093,0.924082,0.091922,fluxpavilion,Daydreamer feat. Example (Jack Beats Remix),Salacious Sound,1krp8
True,0.0,0.0207154326025,0.0,0.0,0.379523,0.027059,4,0.529233521875,0.062631,101.181,4.0,0.847324,0.779485,229.37288,0.43484,0.086849,feist,Secret Heart,This Is That Song,1krzh
False,0.00448430493274,0.0510647258561,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xv,Pictures On My Wall,Et Musique Pour Tous,1ks0q
False,0.0134529147982,0.0415624753231,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,throttle,Next Big Thing (Original Mix),REMIX86,1ks3x
False,0.00896860986547,0.0156089600168,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ewokfur,moving to antarctica sounds quite ok,guerolitomusic,1ks44
False,0.0,0.0501960990761,0.0,0.0,0.384228,0.874552,0,0.648678286968,0.078592,90.062,4.0,0.197058,0.508904,246.66621,0.498134,0.125477,summerheart,I Wanted You To Stay On the Other (Side),Hilly Dilly,1ks5c
False,0.0,0.0627780263747,0.0,0.0,0.337518,1e-06,2,0.806793258686,0.053308,141.117,4.0,0.01654,0.369395,228.34621,0.881971,0.09787,greglaswell,Come Back Down (feat. Sara Bareilles),POP ON AND ON,1ks5y
False,0.0,0.0284014635045,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thewanted,Chasing The Sun (Mario Larrea Club Mix),POP ON AND ON,1ks63
False,0.00448430493274,0.1105788213,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bobmarley,Sun Is Shining (Smoke Out Dubstep Remix),The Music Ninja,1ks6g
False,0.0403587443946,0.303256034324,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,felixcartal,Tonight (Original Mix) (feat. Maja Ivarsson from The Sounds),Chubby Beavers,1ksas
False,0.00896860986547,0.0457739991051,0.0,0.0,0.257915,0.840237,1,0.684404940552,0.025336,110.96,4.0,0.889805,0.595743,220.03955,0.443172,0.082699,ramonafalls,Proof,The Music Ninja,1ksb9
False,0.00896860986547,0.0474322865942,0.0,0.0,0.772755,0.0,3,0.711964677363,0.108258,172.432,4.0,0.025571,0.538259,224.37673,0.627414,0.268334,kidsthesedays,Darling,Simply 7,1ksca
False,0.00448430493274,0.0165828748914,0.0,0.0,0.554027,1.5e-05,4,0.80307052984,0.036522,152.037,4.0,0.253515,0.486544,260.62667,0.763648,0.121787,nodoubt,Don't Speak,Inyourspeakers Media,1ksgh
False,0.0,0.0297702087336,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,florenceandthemachine,You Got The Love (The Bॐb Squad Breaks Mix),Free Breaks Blog,1ksjr
False,0.0403587443946,0.0656471269511,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viceroywhitenoize,Only Takes (Original Mix),Silence Nogood,1kt18
False,0.00896860986547,0.0308230896791,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,project46,The Rift (Original Mix),aerial noise,1ktar
True,0.0313901345291,0.113447921876,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,killparis,Keep Your Secrets in Midnight City,touchez francais,1ky0n
False,0.112107623318,0.135584743755,0.4,0.277777777778,0.651668,0.000446,1,0.793402978183,0.068206,125.97,4.0,0.004829,0.645682,323.87955,0.799195,0.3609,theknocks,Learn To Fly,JayeL Audio Music,1kzak
False,0.0134529147982,0.0425363901977,0.0,0.0,0.569806,0.43213,1,0.742150525222,0.039768,120.004,4.0,0.001734,0.717205,429.02313,0.634236,0.078004,saintetienne,I've Got Your Music (Golden Filter Remix),Vacay Wave,1kze6
True,0.0134529147982,0.100023689821,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laidbackluke,1234 Feat. Chuckie & Martin Solveig (Original Mix),EARMILK,1kzfe
False,0.0313901345291,0.0842567976626,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,childishgambino,Fuck Your Blog (feat. Flynt Flossy & Yung Humma),CHROMEMUSIC,1kzn8
False,0.273542600897,0.318917638388,0.0,0.0,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goldroom,Fifteen (ft Chela),Buzzbands.LA,1m044
False,0.112107623318,0.101813587429,0.0,0.0,0.876965,6e-06,0,0.782263650006,0.059843,99.963,4.0,0.039626,0.650786,207.29333,0.909419,0.093394,ghostbeach,Miracle,KEXP Blog,1m0a7
False,0.22869955157,0.0665157537311,0.0,0.0,0.135365,0.883679,3,0.803301396745,0.052117,140.158,4.0,0.003252,0.375696,293.57333,0.832032,0.092175,m83,Graveyard Girl,Music For Ants,1m0ab
True,0.0627802690583,0.117001395067,0.0,0.0,0.815897,0.03528,4,0.755367655547,0.387372,97.928,4.0,0.006374,0.677837,260.02277,0.832267,0.925249,prettylights,You Get High,EARMILK,1m0jt
False,0.0493273542601,0.101524045169,0.0,0.0,0.900486,0.010267,0,0.706452730001,0.03251,124.005,4.0,0.013887,0.785056,219.1244,0.716413,0.124752,emmalouise,Boy,Let's Not Get Carried Away,1m13r
True,0.0358744394619,0.0621462978074,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zedsdeadomarlinx,NO PRAYERS (KEYS N KRATES RMX),White Folks Get Crunk,1m1bd
False,0.00896860986547,0.0353767997684,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thetwelves,The Twelves | 08.05.2012,Revista Metrónomo,1m1d0
False,0.0179372197309,0.125740306915,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benhoward,Call Me Maybe (Carly Rae Jepsen Cover),Cover Lay Down,1m1ef
False,0.0179372197309,0.0633834329183,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lilkids,Nobodies,Dingus,1m1ve
False,0.0269058295964,0.00652786186202,0.0,0.0,0.285359,0.047299,0,0.733117857555,0.050459,82.112,4.0,0.558967,0.621931,178.18444,0.496015,0.13227,careful,It's Funny,KEXP Blog,1n80b
True,0.0762331838565,0.150483009134,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,modjo,Lady (Kaytranada Remix),Never Radio,1rf0g
True,0.0179372197309,0.113895396278,0.0,0.0,0.052856,0.026956,0,0.717678633268,0.027953,103.942,4.0,0.000817,0.503324,285.61333,0.530745,0.1134,inthevalleybelow,Peaches,Indie Shuffle,1rmtg
False,0.0269058295964,0.178489642284,0.4,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,theknocks,The Feeling (Dave Edwards Remix),aerial noise,1t7dh
False,0.0493273542601,0.248690479324,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,embrz,Slow Down,nialler9,1y3jj
False,0.0582959641256,0.257034560817,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,embrz,Make Your Way,nialler9,1z1vr
False,0.112107623318,0.405095943776,0.0,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,azealiabanks,Atm Jam feat. Pharrell (Kaytranada Edition),Inyourspeakers Media,1z53b
True,0.174887892377,0.199310362981,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sayloulou,Feels Like We Only Go Backwards (Tame Impala Cover),Et Musique Pour Tous,1zdn7
False,0.165919282511,0.222421099734,0.0,0.5,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chvrches,The Mother We Share (Moon Boots Remix),surviving the golden age,1zepg
True,0.219730941704,0.686004580032,0.0,0.0,0.328045,0.0,3,0.757301165878,0.125307,99.054,4.0,0.068756,0.748821,193.95193,0.489783,0.644877,mapei,Don't Wait,Faded Glamour,1zm6w
False,0.121076233184,0.1723829328,0.0,0.0,0.400612,0.001109,1,0.754184462657,0.036826,70.03,4.0,0.408718,0.563232,222.43787,0.502965,0.421457,josefsalvat,Every Night,josh is listening to,204ky
True,0.067264573991,0.0751493774841,1.0,0.0,0.088562,0.758827,0,0.55509061526,0.064024,175.049,4.0,0.001606,0.651673,214.59546,0.475486,0.356996,crookedcolours,Come Down,music is art,204z0
False,0.0807174887892,0.130925745571,0.0,0.0,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,common,I Want You (Kaytranada Edition),The 405,2055a
False,0.183856502242,0.261667236977,0.5,0.0,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drake,Come Thru (James Blake Version),House of Lords,205dd
False,0.0403587443946,0.0669369061093,0.0,0.0,0.0,0.0,1,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edwardsharpeandthemagneticzeros,Life Is Hard (Teen Daze Remix),The New LoFi,205f7
True,0.0807174887892,0.401463504514,0.0,0.0,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thepharcyde,Runnin' (Bit Funk Remix),Lautstark,205k2
False,0.00448430493274,0.081545629228,0.0,0.0,0.626184,1e-06,1,0.805321482166,0.028325,128.036,4.0,0.249399,0.72796,212.86667,0.619534,0.066744,yuna,Lights And Camera,Earbuddy,205p1
False,0.0403587443946,0.193124687426,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thomasjack,Symphony (Original Mix),Stoney Roads,205r0
False,0.00896860986547,0.152536126977,0.5,0.0,0.0,0.0,2,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eminem,Beautiful Pain feat. Sia,Earbuddy,207bj
False,0.107623318386,0.0795714774552,0.0,0.2,0.039225,0.006232,1,0.737937204202,0.045737,119.934,4.0,0.018901,0.291987,319.50667,0.709899,0.0769,haerts,Wings (Shlohmo Remix),Cougar Microbes,20cjh
False,0.165919282511,0.0532231317944,0.0,0.0,0.644002,0.793298,2,0.750836892531,0.03033,124.006,4.0,0.135713,0.632805,196.91955,0.713582,0.137778,damienjurado,Silver Timothy,The Swollen Fox,20jv6
False,0.215246636771,0.038087968203,0.0,0.0,0.536097,0.045059,1,0.76976797876,0.038504,135.995,4.0,0.061412,0.594575,541.98667,0.888565,0.145007,temples,Mesmerise,We All Want Someone To Shout For,20jvd
False,0.618834080717,0.334289700192,0.0,0.0,0.465744,0.197739,3,0.764660048482,0.035728,161.873,4.0,0.005559,0.46881,296.98667,0.821903,0.172228,thewarondrugs,Red Eyes,Inyourspeakers Media,20xm4
False,0.0224215246637,0.394224948014,0.0,0.0,0.0,0.0,0,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rudimental,Free (Cash Cash X Gazzo Remix),EARMILK,21hnn
False,0.125560538117,0.127266984286,0.0,0.0,0.430494,0.001045,2,0.738456654739,0.045183,122.008,4.0,0.025942,0.601754,186.9434,0.86812,0.260773,bombaybicycleclub,Luna,SFCritic,21kgk
True,0.165919282511,0.02829617541,0.0,0.0,0.547018,0.777419,1,0.775049059217,0.03008,150.765,4.0,0.028853,0.409892,187.73288,0.876298,0.169146,realestate,Talking Backwards,Fuzzy Logic,21rvk
True,0.0313901345291,0.249901292411,0.0,0.0,0.0,0.0,3,0.949238139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,teemiddanielaandrade,Crave You (Flight Facilities Cover),I Heart Moosiq,226ye
True,0.0986547085202,0.267931878603,0.333333333333,0.0,0.424948,0.017797,1,0.760764169456,0.080154,127.975,4.0,0.073038,0.807822,183.8,0.905906,0.03985,majorlazer,Aerosol Can (feat. Pharrell Williams),Maddecent,227j1
True,0.0986547085202,0.417467294886,0.0,0.0,0.119182,1e-05,1,0.682182846589,0.046778,80.354,4.0,0.557119,0.42709,204.75955,0.405708,0.103762,miguel,Simplethings,Site of Sound,228mk
False,0.0313901345291,0.364691637493,0.0,0.0,0.66983,0.040687,4,0.766824425719,0.05089,100.001,4.0,0.378551,0.779454,291.81388,0.643212,0.107214,americanauthors,Best Day Of My Life (Just A Gent Remix),I Heart Moosiq,229ha
False,0.0582959641256,0.00373772735648,0.0,0.0,0.188995,0.0,1,0.742352533764,0.027059,80.531,4.0,0.008858,0.442871,304.6019,0.701808,0.086654,mammút,Salt,MusikBlog,229wz
False,0.179372197309,0.415624753231,0.0,0.0,0.428998,1.7e-05,4,0.695630843819,0.152768,168.488,5.0,0.320351,0.339725,271.38735,0.502191,0.103617,tourist,I Can't Keep Up (feat. Will Heard),REDEFINE magazine,22ejp
False,0.206278026906,0.0230317706825,0.0,0.0,0.525479,0.888926,0,0.706741313633,0.024978,93.979,4.0,0.82061,0.500994,318.53288,0.641029,0.123118,amendunes,Lonely Richard,Fuzzy Logic,22ksd
